dblp_id,google_scholar_id
conf/vldb/GingrasL98,9rJeZSGswxYJ
conf/sigmod/PapadiasTSE95,PogZLKV_bIsJ
conf/vldb/HvasshovdTBH95,V98z3uzuvpQJ
conf/sigmod/CranorJSS03,nHesT9ADTdEJ
conf/vldb/MuthOPW98,cy0zVqmNba4J
conf/vldb/ZimbraoS98,NW7m94AW6nYJ
conf/vldb/ZimbraoS98,1KckBFVfgyMJ
conf/sigmod/RinfretOO01,pyqtmrPg24YJ
conf/sigmod/Bussler02,url:http://portal.acm.org/ft_gateway.cfm3Fid3D56480126type3Dpdf26dl3DGUIDE26dl3DACM26CFID3D1111111126CFTOKEN3D2222222
conf/vldb/ChatziantoniouR96,46FVYbhr0WoJ
conf/sigmod/MumickQM97,cvHvC7tUSrIJ
conf/vldb/WangYM97,bnkP_MXjTPcJ
conf/vldb/MengLLA03,s0v2kYtOvgoJ
conf/vldb/JiangWL03,s3bawcAka-EJ
conf/vldb/DeWittKLPY94,xcwQARsnK4gJ
journals/sigmod/LuoI02,url:http://portal.acm.org/ft_gateway.cfm3Fid3D60187926type3Dpdf26dl3DGUIDE26dl3DACM26CFID3D1111111126CFTOKEN3D2222222
conf/sigmod/ChenGM01,-wJwlZO2F-kJ
conf/vldb/CarinoO98,q0LbTnnGsIsJ
journals/sigmod/BarclayBGS94,v1aol6mmLdMJ
journals/sigmod/HuangKL02,yyUMt1X2WXcJ
journals/sigmod/Suciu01,KuYVVTlHVXcJ
journals/tods/WandSW99,pYtOkFSgdXYJ
conf/vldb/LakshmananSS96,Yuccv3uXgUQJ
conf/sigmod/Mohan99,XppwYYxOpksJ
journals/tods/WangBBJ97,Io4omPiDA94J
conf/sigmod/KementsietsidisAM03,jCudeTapg5IJ
conf/sigmod/KementsietsidisAM03,A3TmzWOtgmYJ
conf/sigmod/KementsietsidisAM03,uCU2G94_fOIJ
conf/sigmod/JagadishLS99,uXZXfQgn4doJ
journals/sigmod/TianDCZ02,O6CCKkRxAbwJ
conf/sigmod/KemperKM98,5BK4tIRJ3wwJ
conf/sigmod/RundensteinerKRCJM96,38HoFGLnxkQJ
conf/vldb/GardarinST96,OHR5iQWPuyYJ
journals/tods/BeneventanoBS03,rRH6Z1oP78cJ
conf/sigmod/RamaswamyK95,g9Y0KAu_UHQJ
conf/sigmod/BrinMS97,AXRuaD-82zEJ
conf/sigmod/AcharyaGPR99a,VlVV2mEnoQ4J
conf/sigmod/BerensonBGMOO95,KpQrgYyji34J
conf/sigmod/BlakeleyP98,yotsUgKBK44J
conf/sigmod/BouguettayaBH99,ER8571wXl6EJ
conf/sigmod/ChangG99,vjxJ_rBwdMkJ
conf/sigmod/EmbleyJN99,54w4cIKL11UJ
conf/sigmod/FaloutsosSTT00,XMC0W6CQJJIJ
conf/sigmod/FranklinJK96,0e3bs1VFPvAJ
conf/sigmod/GuptaLM03,iCg06Oc9DV8J
conf/sigmod/HanFHCC94,bJLqgUjkbNEJ
conf/sigmod/LabioZWGGW97,YWzkq7-TA5MJ
conf/sigmod/ONeilQ97,359PjJkfNhQJ
conf/sigmod/SengarH03,7Mtanhr8EKoJ
conf/sigmod/YangM97,57m7NniyTrkJ
conf/sigmod/YangM97,WcA1L5srKj4J
conf/vldb/AcharyaFZ96,4AK08s31YqUJ
conf/vldb/AnSVKIG01,kBzZ1GUoa1AJ
conf/vldb/CareyD96,5HV8kccLoZ4J
conf/vldb/ChenDZ03,5MbqS0-RzBIJ
conf/vldb/CiacciaPZ97,cnDPbkX4F2cJ
conf/vldb/FaloutsosJS97,YOmjd7tKrWgJ
conf/vldb/HammadFAE03,vfCFumS9QtkJ
conf/vldb/HinneburgLH03,xC2efRb-WrQJ
conf/vldb/Meier95,C_lenwvj88AJ
conf/vldb/MillerHH00,wWG2iaq2tTgJ
conf/vldb/SeifertS02,1VEHUogTMZMJ
conf/vldb/ShengBDM02,TdjMAASfHFoJ
conf/vldb/SubietaKL95,gEFY87Ma0XUJ
conf/vldb/WeberSB98,K4rzmIbgF_sJ
conf/vldb/YiF00,jlAeV2gH64QJ
journals/sigmod/ACT-NET96,RzsJoG-0KaIJ
journals/sigmod/AdelbergKG96,6gc5TN-yce8J
journals/sigmod/ArenasKKKMM03,rl50qPw8UaEJ
journals/sigmod/Barbara01,U8tEHzJ2Xj0J
journals/sigmod/BhargavaAP95,ALJ4TObSDlIJ
journals/sigmod/FrankGGJKLMNPSSSTW99,93C5Prxx5YcJ
journals/sigmod/HansonN99,O5m6UXQ_Xv4J
journals/vldb/RamamohanaraoH94,bFNUZoN0LhsJ
journals/vldb/ShanmugasundaramSBCLPR01,QOf55i6m6bUJ
journals/vldb/SwamiS95,S6TmnZKgmxwJ
conf/vldb/Brin95,gOuz-7q2rRUJ
conf/sigmod/CareyDFHMNSSTTWZ94,vF-KpOq9TdIJ
conf/vldb/Lindsay95,RIpWKrKho0MJ
conf/sigmod/SagonasSW94,xc8KEoeRT9sJ
conf/sigmod/ParkCY95,x5By8kBxxpwJ
conf/sigmod/ParkCY95,8CqjZ166ScEJ
conf/sigmod/GravanoCGP97,hs8rOlHD4K4J
journals/sigmod/CheungF98,ig7B9agTOMAJ
journals/tods/CliffordDIJS97,1XXrXRdYiFQJ
conf/vldb/SahuguetA99,PAcS8vELrawJ
conf/sigmod/ChakrabartiM99,Jg81WYtxtZoJ
conf/sigmod/ZhangNDLL01,ryaV3kTsJ2IJ
conf/sigmod/CruzJ99,vXMwU21-7HMJ
journals/sigmod/NorrieBSW94,ctEdyJRdTbkJ
journals/sigmod/ChristoffelPSL98,JXiJ0MIQSf0J
conf/vldb/ZengBNN01,MA7NWFIgTaoJ
conf/sigmod/LometW98,F2ecYx97F2sJ
journals/sigmod/FlorescuLM98,zkbTv93Zp1UJ
conf/sigmod/LiYVGPUV98,fOQEOEdh-mcJ
journals/sigmod/ConradHHKRSS99,3aPleydkcIoJ
conf/sigmod/YangWYH02,xsaovu54vl4J
conf/vldb/AgrawalPWZ95,wu8UrFu8Tu8J
journals/tods/CiacciaTZ96,rkCKzi1v0-0J
journals/tods/BozkayaO99,CEKbSWc_C6UJ
conf/sigmod/RoySSB00,OV6n7LhOe_cJ
conf/sigmod/DobraGGR02,v7A9Otp7OjsJ
conf/vldb/FangSGMU98,HFpxyLAucfMJ
conf/sigmod/ShanmugasundaramNSR99,ODvDsK1VEicJ
journals/sigmod/EisenbergM01,GKUflKzgAVEJ
conf/vldb/ChaudhuriGS95,WYgQ_Mhdp9sJ
conf/vldb/BohannonFHRRS02,zYfyg0fCzEsJ
journals/sigmod/LometBCLN98,eCi5eTVzsoQJ
conf/sigmod/GeneserethKD97,vRxd72o2PdoJ
conf/sigmod/GriffinL95,7xa2FxbUh2cJ
conf/vldb/CliftonFHKLS03,FF4u5cqjanQJ
conf/vldb/NgH94,ltzWlNOJavwJ
journals/tods/Wijsen99,1C4Uh8BlYaEJ
journals/sigmod/BaaderJN97,url:http://portal.acm.org/ft_gateway.cfm3Fid3D27446126type3Dpdf26dl3DGUIDE26dl3DACM26CFID3D1111111126CFTOKEN3D2222222
conf/sigmod/ColletC95,vP27NkXI4MEJ
journals/vldb/SuHHHLWLPLL01,IR6h-pIuL8MJ
journals/sigmod/Kosch02,_avm808LQocJ
conf/vldb/Sullivan96,zGRQ_2im_9MJ
conf/sigmod/CatarciS94,yaaZKZCP3soJ
conf/sigmod/ChangC01,BGagLieYacQJ
conf/sigmod/RothAHCCFSTW96,r3GI5ly9cuIJ
conf/vldb/BassiliadesV95,url:http://portal.acm.org/citation.cfm3Fid3D673137
conf/vldb/GolabO03,-8IwyDJe7fgJ
conf/sigmod/ChenZCKR01,15Xnu2VYNAQJ
conf/vldb/Cluet03,faRBjw1op8YJ
journals/sigmod/PapazoglouH99,d5BG9F7_LGMJ
conf/sigmod/ChaudhuriMN98,3fEogSGG3wQJ
conf/sigmod/ChawatheG97,5O88Bum19wAJ
conf/vldb/DayalHL01,0XYRlW9tvw8J
conf/sigmod/BratsbergT00,url:http://portal.acm.org/ft_gateway.cfm3Fid3D33547726type3Dpdf26coll3DGUIDE26dl3DACM26CFID3D1111111126CFTOKEN3D2222222
conf/sigmod/MoleskyR95,mSR0bA8pIOwJ
conf/sigmod/WangCMSSZ94,ZM65itnp_E4J
conf/vldb/IoannidisP99,umrivnVIoj0J
conf/vldb/ViverosNR96,YWG9plUEbigJ
journals/tods/WinslettSQ94,lvZTVlP7s7oJ
conf/sigmod/Jhingran00,uguuV9ATE1YJ
conf/vldb/AgrawalS94,e5SJ3zgdwgEJ
conf/vldb/AltinelBKMPR03,wIlHF5DfRbMJ
conf/sigmod/RajagopalanML98,HVP6eYl30IgJ
conf/sigmod/AcharyaAFZ95,_-yXA5HLnqoJ
conf/vldb/GalanisWJD03,JvthmGX_uoQJ
journals/sigmod/SnodgrassAABCDEGJKKKLLRSSS94,5JA4QR8rxq0J
conf/sigmod/ZhugeGHW95,lUxILYnWlLYJ
conf/sigmod/ZaharioudakisC97,U0o8vPY7L4kJ
conf/vldb/AgarwalADGNRS96,iX8lBZBEgSwJ
conf/sigmod/MogiK96,G-ggEZEKjT8J
conf/sigmod/HellersteinA00,Gsb6dnkFBMoJ
conf/vldb/OzdenBRS94,vmqBhGBa8o0J
conf/sigmod/YerneniLGU99,hnMltY0uSf0J
conf/sigmod/BarbaraI94,GXhaGGajWZkJ
conf/vldb/RusinkiewiczKTWM95,019zSr3Lx4EJ
conf/sigmod/LitwinS00,w9dSqojWgDAJ
conf/sigmod/LitwinS00,f1h0J1_ELisJ
conf/vldb/FaloutsosG96,ZMMhKani9O0J
conf/vldb/GoldmanW97,EM5uAeHdNEIJ
conf/sigmod/ZhangRL96,SQ02NlE587YJ
conf/vldb/MiloZ98,UF-Z2VPtU6sJ
conf/sigmod/BrinkhoffKSS94,RWhfLTpLoQUJ
conf/sigmod/BrinkhoffKSS94,e4s7pmZj8UAJ
conf/sigmod/ZaianeHLCC98,Mqg5svJwsCoJ
conf/sigmod/ForlizziGNS00,vtX2CRPJunMJ
journals/sigmod/SantucciT96,url:http://portal.acm.org/ft_gateway.cfm3Fid3D24589826type3Dpdf26dl3DGUIDE26dl3DACM26CFID3D1111111126CFTOKEN3D2222222
journals/sigmod/RiekertMW97,M-3MGd3wPcsJ
conf/sigmod/ChooOLCGBPS96,Ljpkq7MPqeEJ
conf/vldb/RastogiS98,yztQfwBZU6EJ
conf/sigmod/PoosalaIHS96,Zp7wEnhqAykJ
conf/sigmod/KanthRSB99,yPFlbrVJFJoJ
conf/sigmod/ChristophidesCS00,DJv_OAw-BcIJ
journals/sigmod/BernsteinDK99,ne7WhiSL9QYJ
conf/vldb/EvangelidisLS95,sXa76m0wBGYJ
conf/sigmod/ColbyGLMT96,1kGIXDE6G90J
conf/sigmod/MistryRSR01,r62IMncHe0IJ
journals/sigmod/ChakravarthyAEFO03,url:http://portal.acm.org/citation.cfm3Fid3D641006
conf/sigmod/HoAMS97,r1um7d3ckAYJ
conf/sigmod/ChangBCLLS00,dM9iTzhspEUJ
conf/sigmod/DeshpandeNGS03,fU6zoUKeXe8J
conf/vldb/YuPM03,sP3bZMqHmZsJ
journals/vldb/RahmB01,GJtc6TCE-hIJ
conf/vldb/BaumannDFRW99,OV-zNC5uzHUJ
journals/vldb/LandauST95,N9d3F0NvbcEJ
conf/sigmod/RafieiM97,Hd2lugurqEYJ
journals/sigmod/McHughAGQW97,zISF-4KuUw4J
conf/vldb/HvasshovdTBH95,LVitsyrkl9AJ
conf/vldb/MendelzonV00,Ah3ENTVwMj4J
journals/tods/LiC01,_gwfttQaTEkJ
conf/vldb/RossS97,fdRAYN0eaeMJ
conf/sigmod/IoannidisLANT97,U04OC6OSBT0J
conf/sigmod/Mohan96,M4G18MfKn2oJ
conf/sigmod/GrayHOS96,M5jLOXpuFacJ
conf/sigmod/GrayHOS96,92XgZkibRYwJ
journals/tods/LitwinN96,url:http://portal.acm.org/ft_gateway.cfm3Fid3D109338626type3Dpdf
conf/vldb/Galindo-LegariaJWW03,3fCNsAXb9RAJ
conf/sigmod/Sahuguet01,1psqlswyLR0J
conf/vldb/CareyKSSS00,fRo4fx_Q6gIJ
journals/sigmod/Bohlen95,43K14Y5xa0YJ
conf/sigmod/GunopulosD01,mnUzHNE5eF0J
conf/sigmod/CallanCD99,hqItKlvGzJIJ
conf/vldb/Celis96,Bg5vcyRBKd8J
conf/sigmod/KarbhariRXD02,Mw3xLuyR3qQJ
journals/sigmod/SnodgrassAABCDEGJKKKLLRSSS94a,12xRfc32PXoJ
journals/sigmod/KuanL99,BZfdROjhbhwJ
conf/vldb/DeWittKLPY94,AR8Phh8yvNEJ
conf/vldb/SistlaYH94,_jl3bN2QlE4J
journals/tods/LiuM96,xeceK06Z5DIJ
conf/sigmod/ChenGM01,dyXJODAynUgJ
conf/vldb/SeshadriLR97,sw-iP0i7y6cJ
conf/sigmod/RoussopoulosKV95,fKiXyCQ0LNgJ
conf/sigmod/RoussopoulosKV95,iIF6sbKPp30J
conf/sigmod/Mohan94,enYJ_2U2NdUJ
conf/vldb/GravanoG95,2nMktwioqOYJ
journals/sigmod/McHughW97,dAnyGPqToQEJ
conf/sigmod/WoelkBJOTU95,ToumGDmKbXgJ
journals/sigmod/BarclayBGS94,wPhDoeiINQsJ
conf/sigmod/PatelD96,Goan1fI4O_oJ
conf/vldb/CarneyCCCLSSTZ02,R9kHnpIxNVcJ
journals/sigmod/Ahlberg96,4bBje8qkHVgJ
conf/sigmod/GebhardtJJ97,ks4Wxa8dHNIJ
conf/sigmod/MayrS99,1lRZz4bZvxEJ
conf/sigmod/ChenR94,hlQJGQCSurIJ
conf/sigmod/FaloutsosRM94,bL4szse-iCQJ
journals/vldb/ConstantopoulosJMV95,_da6PvkQBM4J
journals/tods/WangBBJ97,I-yhgAxp9OQJ
conf/vldb/SavasereON95,r-BkIPtpff4J
conf/vldb/MarronL01,9z2MfdOAAdIJ
journals/sigmod/PoessF00,t4-_Dfpk2SMJ
journals/sigmod/TianDCZ02,JceK-ywXk8UJ
conf/vldb/KeidlSSK02,dTval1yE6p8J
conf/vldb/AgrawalSX02,a1CLM5GoVtYJ
conf/vldb/AbrolLMMMRTWZ01,w9Ma-YjZHYkJ
conf/sigmod/Galindo-Legaria94,iEs59H5EFHwJ
conf/vldb/LongS03,zU4MULiFRrYJ
conf/sigmod/RamaswamyK95,xnNIRajBihoJ
conf/vldb/ManolescuFK01,nfnRkTrOnzwJ
conf/sigmod/IvesFFLW99,HwBwuLKlAiEJ
conf/sigmod/AdaliCPS96,_CkpzhLiR30J
conf/sigmod/AdaliCPS96,Ra8-qY_qjZoJ
conf/sigmod/AggarwalY00,OV5GSHDaYNMJ
conf/sigmod/BarclaySG00,7br3WXwZRQ4J
conf/sigmod/BerckenDS00,Dy5Eeh8JzmgJ
conf/sigmod/BunemanDHS96,AtUsoMh8rY4J
conf/sigmod/CeriFP98,iUGa3pKj-20J
conf/sigmod/ChanI99,kNT7yt823K8J
conf/sigmod/ChenGMV02,IqV3EploPP4J
conf/sigmod/DeolaseeKPRS01,tEFUZn3tEMYJ
conf/sigmod/FlorescuLMS99,h0uuqAstOPUJ
conf/sigmod/HanKS97,yzL3Kfsz8scJ
conf/sigmod/HanPY00,Ywgd3RbAfl0J
conf/sigmod/Weininger00,url:http://portal.acm.org/citation.cfm3Fid3D335465
conf/sigmod/ZouS96,DYFIQvOg7rgJ
conf/vldb/BelussiF95,A-Fi-3YSz0IJ
conf/vldb/BonczMK99,xWYu2JWiF_kJ
conf/vldb/ChakrabartiGRS00,Sd2EpYgsgYEJ
conf/vldb/GuptaHQ95,dP1tJuCiK2cJ
conf/vldb/JagadishLRSS94,em_mB-ifc80J
conf/vldb/JensenL01,yUDkYbmDTXIJ
conf/vldb/LabioG96,nsN_2BnT_mMJ
conf/vldb/LakshmananSS99,RSpmu6WtYBMJ
conf/vldb/LevyMS94,8AHaTrvwsJoJ
conf/vldb/MargaritisFT01,WOiDxLKSioAJ
conf/vldb/Wadler01,TyF71uAlnLsJ
journals/sigmod/Bussler02,Phcd3C1cfLcJ
journals/sigmod/HansonN99,id1te58YJlUJ
journals/sigmod/KaradimitriouT97,SrCBkHnIFL8J
journals/sigmod/Ouksel03,8M_z-OUkoxYJ
journals/sigmod/SilberschatzSU96,soiN2U4tXykJ
journals/sigmod/SilberschatzZ97,7JRwRy6VapMJ
journals/sigmod/Wade96,AYtrcxExrbkJ
journals/sigmod/Wu02,url:http://portal.acm.org/citation.cfm3Fid3D637411.63742626dl3DGUIDE26dl3DACM26idx3D63741126part3Dperiodical26WantType3Dperiodical26title3DACM2520SIGMOD2520Record26CFID3D1111111126CFTOKEN3D2222222
journals/tods/ScioreSR94,RJt8UiSzDTkJ
journals/vldb/JagadishACLNPPSWWY02,zaDlTkyGASQJ
journals/vldb/KamelWS94,tYBrsGkj1a0J
journals/vldb/RoySSSA98,5VcKjo7jBOMJ
conf/sigmod/CareyK97,yuAO6FZOXmQJ
conf/sigmod/MorpainCFP96,98umDgwqRHcJ
journals/sigmod/Vianu03,bvcQt7zFoAoJ
journals/sigmod/SellisV95,url:http://portal.acm.org/ft_gateway.cfm3Fid3D21976626type3Dpdf26dl3DGUIDE26dl3DACM26CFID3D1111111126CFTOKEN3D2222222
conf/vldb/JagadishNSSK97,FzUYum7hqhQJ
conf/vldb/AnciauxBBPV01,PFEvlg2DiMkJ
conf/vldb/StanoiRAA01,SBpUQ0L7KUgJ
conf/vldb/PalpanasSCP02,nlh2WXZT3VIJ
journals/tods/FraternaliT95,8k0tS22xvPcJ
conf/vldb/LiCHH97,DmGBKpaiyGEJ
journals/sigmod/Aberer03a,6MY_fFzgHtgJ
conf/vldb/LiM01,9vDm1Q41J8oJ
journals/vldb/KellerB96,XTnTJ3s9yr0J
journals/sigmod/ShethBS99,uTsHgv9-zdUJ
journals/sigmod/HasselbringHHKRRS00,X9PsaiaoDJ4J
journals/sigmod/Fagin02,C3swZi1md5YJ
journals/sigmod/PourabbasR00,3y6y5AXu-j0J
conf/vldb/SrivastavaDJL96,4bf1BkOuUNAJ
journals/vldb/TsatalosSI96,--1aoAaGkgQJ
journals/sigmod/JensenCEGHJ94,rRrT0v_j7tkJ
journals/sigmod/JensenCEGHJ94,CFMujYunuKcJ
conf/vldb/AmsalegFG95,F0a2V6Okkn0J
journals/vldb/Bertino94,ylP7n4GU-DQJ
conf/sigmod/ImielinskiVB94,1H_A7k3QsbQJ
conf/vldb/Schoning98,p4Hdrawf0Z0J
conf/sigmod/BabuGR01,zQCRmiH6jo4J
journals/sigmod/ArpinarD00,YQQMvRraFBwJ
conf/sigmod/WangZS95,86-DS0U0jY0J
conf/vldb/LuSL95,2g1GW3T-fVQJ
conf/sigmod/BersonGMJ94,gQAPUymwcAIJ
conf/vldb/MignetMAC01,zLzYMIR2Ar4J
conf/sigmod/GrossmanHQ95,Z_kXgQsN0W0J
conf/vldb/NgY94,Uny-rlVr5-MJ
conf/sigmod/MaddenSHR02,WhBHQqg-7l8J
conf/vldb/Moerkotte98,HcCevkoobDsJ
journals/tods/ShashaLSV95,0aVKzjogLlAJ
conf/vldb/OzdenGHNSDGGW01,url:http://portal.acm.org/citation.cfm3Fid3D645927.672352
conf/sigmod/ZhaoDNS98,Wg8o4cj8Cq4J
conf/vldb/PopaVMHF02,J0jQGfOjVZ4J
conf/vldb/MorimotoIM97,wkD289iFVAIJ
journals/sigmod/DoanPK95,c0TSepqRwwMJ
conf/sigmod/BlakeleyD00,ZSR-MThg9UEJ
conf/vldb/LernerS03,KtkbM7ohXrEJ
journals/sigmod/LaenderRST02,eQPLe8gg-mIJ
conf/sigmod/ChandrasekaranCDFHHKMRS03,MNuT46WJZaQJ
conf/sigmod/BressanGFJHKLMPQSS97,1akMDtKXUFAJ
journals/vldb/WhangKW94,gLSOYwdwIQ8J
conf/vldb/SadriZZA01,89l6j2Mbe2kJ
journals/sigmod/Chang03,B55TCVoUsnoJ
conf/sigmod/LeeWMS01,4rJJdFvMmgYJ
journals/sigmod/DadamK97,9Ai_9dZChG4J
conf/vldb/ShanmugasundaramGTZDN99,iME-SCx_DIgJ
conf/sigmod/Stonebraker98,LjfcoraomoEJ
conf/vldb/GionisIM99,3RR94IxW5CUJ
conf/vldb/GionisIM99,a1_mvYBrjyAJ
conf/vldb/DarFJST96,cM4adSkCTK0J
conf/vldb/DarFJST96,8OsKvVqzz58J
conf/vldb/DarFJST96,95lS1rShpqQJ
conf/vldb/BouganimCDDGS99,Ult4nmnmJp8J
conf/vldb/OzsuLON01,TJjvg-oIQQsJ
conf/vldb/VieiraM03,b9zAhFneX5YJ
conf/sigmod/GetoorTK01,bvdJYU3xG_YJ
journals/sigmod/DogacDKOONEHAKKM95,_4ARkdpRArQJ
conf/vldb/Jermaine03,393ZqH9szo0J
conf/sigmod/AgrawalS00,ufPUBsN4eg0J
conf/sigmod/WangCMSSZ94,W1IuO3EFDJ8J
conf/vldb/GoyalHSS95,2w2qkhr3k3kJ
conf/sigmod/AgichteinGV01,GDoFPiEzEhQJ
conf/vldb/YuAA03,4bvjebYsdRkJ
conf/sigmod/BohmBKK01,C4XcBh6anhAJ
conf/sigmod/LiCHH97,vjqDlXKHfzoJ
conf/vldb/Bar-YossefBCFW00,-gm97JzyHJsJ
journals/vldb/MylopoulosCPST96,M8Eh286-D0wJ
journals/vldb/RafieiM02,kZFfJieudW4J
journals/sigmod/TanakaV01,sQu8znidi50J
conf/vldb/Adler01,Tnuonq9Zi4cJ
journals/tods/HsuSY01,jNjxe59ZOLAJ
journals/tods/GravanoGT99,a1TYKJbJRREJ
conf/sigmod/ZhangRL96,YpH8PvdL5awJ
conf/sigmod/NgLHP98,0McW0Z3yCW8J
journals/sigmod/SilberschatzSU96,_ZsI_bVIJMwJ
conf/sigmod/AbiteboulBCMM03,Rjb06zlxbLIJ
conf/sigmod/ZaianeHLCC98,VCc6IQulRJ4J
conf/sigmod/ChanI98,MsOTH7U9VnkJ
conf/vldb/Mina98,ButmJWjGXusJ
conf/sigmod/LiuFP03,_97cTemKZnMJ
journals/tods/CeriFPT95,DoS7NkmUyYgJ
journals/vldb/KrivokapicKG99,9YwFrtrNlaIJ
journals/vldb/KrivokapicKG99,A8qZGxwlDiYJ
conf/vldb/NgC97,eTDBrdfpGNEJ
conf/sigmod/GuhaRS98,wiE9QG5qC2wJ
conf/vldb/Moerkotte02,jiGdThcReckJ
conf/vldb/ChristodoulakisTZ97,D0z0BDnbnFcJ
journals/sigmod/MillerHHYHFP01,url:http://portal.acm.org/ft_gateway.cfm3Fid3D37371326type3Dpdf26dl3DGUIDE26dl3DACM26CFID3D1111111126CFTOKEN3D2222222
conf/sigmod/ChaudhuriD97,ClO4zHQ7RYsJ
journals/sigmod/Rosenthal98,ZMMeRrWUlOoJ
journals/tods/FukudaMMT01,lP571q5eN4gJ
journals/tods/FukudaMMT01,QdPN-QtgceAJ
journals/tods/AndriesCPB01,iMGwasyHkgIJ
conf/sigmod/DasuJMS02,Qywc8AsElxEJ
conf/sigmod/Keim99,GBZiTCbChZQJ
conf/sigmod/SeshadriLR94,cL_OKIQDvmQJ
conf/sigmod/GatziuGD95,NU4yPbIkZpsJ
conf/sigmod/SrikantA96,WSVs3nCRe8EJ
conf/vldb/ChakravarthyKAK94,L9eva_gsxrIJ
conf/vldb/HvasshovdTBH95,eSPpim_OX4QJ
conf/sigmod/CranorJSS03,gya0M9b1KrgJ
conf/sigmod/ReinwaldP98,y_H9p9Lqj3IJ
conf/vldb/SumiyaYTSI95,ZoMjwB0ps2kJ
conf/vldb/LuOT94,ZFXYXT4yEcAJ
conf/sigmod/IoannidisLANT97,jazpbJzP6k8J
conf/sigmod/AgrawalGGR98,EQ0ys8s10vcJ
journals/vldb/MuthOPW00,WFygKYK0NVQJ
conf/sigmod/GrayHOS96,3mFpWorR_ucJ
conf/vldb/MengLYWCR98,8nbZx7j7RAUJ
journals/sigmod/KantM00,url:http://portal.acm.org/citation.cfm3Fid3D362084.36209126dl3DGUIDE26dl3DACM26idx3DJ68926part3Dperiodical26WantType3Dperiodical26title3DACM2520SIGMOD2520Record26CFID3D1111111126CFTOKEN3D2222222
conf/vldb/FerrandinaMZFM95,1hpY5dx3BRIJ
conf/vldb/HulgeriS02,xGcM9AuhrBMJ
conf/sigmod/RamaswamyRS00,VJIHPbki2uAJ
journals/tods/MelnikG03,y2dZ5cRja_IJ
conf/sigmod/GingrasLSPS97,hlbdfqaXdkAJ
journals/tods/GunopulosKMSTS03,5cAIVZJShAEJ
conf/vldb/DeWittKLPY94,MbQoYPHe0V0J
journals/vldb/GutingS95,CBHicx5w3ocJ
conf/vldb/TorloneA03,v6kudD3ItEoJ
journals/sigmod/Manola98,YFIXfqGgvL8J
conf/vldb/GravanoG95,F2mmoq6cRGMJ
conf/sigmod/ZhangZPTL03,S3lELcdpzTkJ
journals/sigmod/HellersteinHM03,6ussAgzdL6oJ
journals/sigmod/Suciu01,_vOvQUzSV-gJ
conf/vldb/SavasereON95,rmfK2zWkuagJ
conf/sigmod/Freeston95,Fr8CPbK-IFIJ
conf/vldb/MaedaT01,dipeGpTdsoQJ
conf/sigmod/Bayardo98,mvD-z59XDYoJ
journals/sigmod/KimballS95,5AiEsU9p7FIJ
conf/sigmod/GarofalakisRRS99,z7J4u1sJ52cJ
conf/sigmod/BhargavaGI95,TXvfEP4WTD0J
conf/vldb/BerckenS01,fhbW320LsusJ
conf/sigmod/ArasuBBDIRW03,7D59wPTtkdcJ
conf/vldb/HageJPST03,xDDdtO9n_pwJ
journals/tods/CaldersNW02,DSl0gT8EgR0J
journals/sigmod/TomasicS97,-MNdDpWC-sgJ
conf/sigmod/TomasicABKNR97,HopegqxaBtoJ
journals/sigmod/FowlerPNB99,IgAEpc8ulvYJ
conf/sigmod/DeutschFS99,9WLtxnKtm_EJ
conf/sigmod/DeutschFS99,De_3PkxkhzIJ
conf/sigmod/FaloutsosL95,GGmfi7ywI4gJ
conf/sigmod/FaloutsosL95,Tpb-LwPZJNMJ
conf/sigmod/FaloutsosSTT00,Sqy1tqGEnxsJ
conf/sigmod/HanKK97,-X-ZldO8A7kJ
conf/sigmod/HanPY00,mwSZ7Yejt8sJ
conf/sigmod/JagatheesanR03,QDqI_QZyy10J
conf/sigmod/KatayamaS97,JsKsbyzon5EJ
conf/sigmod/LangS01,FFQc9XpGFRsJ
conf/sigmod/ONeilQ97,V_TejbE-Q6EJ
conf/sigmod/PapadiasTFS03,PJ9152AhkuwJ
conf/sigmod/Rajaraman99,url:http://portal.acm.org/ft_gateway.cfm3Fid3D30424626type3Dpdf26dl3DGUIDE26dl3DACM26CFID3D1111111126CFTOKEN3D2222222
conf/vldb/AcharyaFZ96,sSwdOhIGec0J
conf/vldb/AmielBDS94,hBak02oe1GMJ
conf/vldb/CotterB00,SJ6PiY04ebMJ
conf/vldb/HaasKU99,jteJcGoGxnMJ
conf/vldb/HanF95,EWdjCIv1enwJ
conf/vldb/HoelS94,PBMxFmEVlBQJ
conf/vldb/SrikantA95,2aNBg9hQ7wcJ
conf/vldb/WangC03,nXj_8Y7lmHsJ
conf/vldb/YanL95,uy8MOTvPkOsJ
conf/vldb/ZhouS03,NlDvk5J0WwEJ
journals/sigmod/Aberer01,7CLhi_LOtoUJ
journals/sigmod/Bernstein98,AYEI8XDoY9wJ
journals/sigmod/EisenbergM99,ciavnyh4U8UJ
journals/sigmod/LeeF01,llGIoKCzsiYJ
journals/vldb/ChakrabartiGRS01,2TVYDBNYioIJ
conf/sigmod/SagonasSW94,nDGblldnEGAJ
journals/tods/DekhtyarRS01,5HstPUbtZ1QJ
conf/vldb/ShethKMWDLPLS96,tKPVyvxSJA8J
conf/sigmod/DuSD95,Vl7gY6FsOOYJ
